SampleId,HaulDate,RiverID,Length (mm),Sex,Recap,RecapPreviousYear
202216,3/24/22,Squamscott River,181,1,FALSE,FALSE
202216,3/24/22,Squamscott River,176,1,FALSE,FALSE
202216,3/24/22,Squamscott River,177,1,FALSE,FALSE
202216,3/24/22,Squamscott River,208,1,FALSE,FALSE
202216,3/24/22,Squamscott River,116,2,FALSE,FALSE
202216,3/24/22,Squamscott River,219,1,FALSE,FALSE
202216,3/24/22,Squamscott River,139,1,FALSE,FALSE
202216,3/24/22,Squamscott River,137,2,FALSE,FALSE
202216,3/24/22,Squamscott River,124,2,FALSE,FALSE
202216,3/24/22,Squamscott River,207,1,FALSE,FALSE
202216,3/24/22,Squamscott River,170,1,FALSE,FALSE
202216,3/24/22,Squamscott River,198,1,FALSE,FALSE
202216,3/24/22,Squamscott River,212,2,FALSE,FALSE
202216,3/24/22,Squamscott River,100,1,FALSE,FALSE
202216,3/24/22,Squamscott River,129,1,FALSE,FALSE
202216,3/24/22,Squamscott River,118,1,FALSE,FALSE
202216,3/24/22,Squamscott River,136,1,FALSE,FALSE
202216,3/24/22,Squamscott River,126,1,FALSE,FALSE
202216,3/24/22,Squamscott River,128,1,FALSE,FALSE
202216,3/24/22,Squamscott River,134,1,FALSE,FALSE
202216,3/24/22,Squamscott River,122,1,FALSE,FALSE
202216,3/24/22,Squamscott River,127,1,FALSE,FALSE
202216,3/24/22,Squamscott River,116,2,FALSE,FALSE
202216,3/24/22,Squamscott River,102,1,FALSE,FALSE
202216,3/24/22,Squamscott River,117,1,FALSE,FALSE
202216,3/24/22,Squamscott River,124,1,FALSE,FALSE
202216,3/24/22,Squamscott River,104,1,FALSE,FALSE
202216,3/24/22,Squamscott River,124,1,FALSE,FALSE
202216,3/24/22,Squamscott River,130,1,FALSE,FALSE
202216,3/24/22,Squamscott River,127,1,FALSE,FALSE
202216,3/24/22,Squamscott River,131,1,FALSE,FALSE
202216,3/24/22,Squamscott River,111,1,FALSE,FALSE
202216,3/24/22,Squamscott River,145,1,FALSE,FALSE
202216,3/24/22,Squamscott River,124,1,FALSE,FALSE
202216,3/24/22,Squamscott River,135,1,FALSE,FALSE
202216,3/24/22,Squamscott River,119,1,FALSE,FALSE
202216,3/24/22,Squamscott River,134,2,FALSE,FALSE
202216,3/24/22,Squamscott River,137,1,FALSE,FALSE
202216,3/24/22,Squamscott River,109,1,FALSE,FALSE
202216,3/24/22,Squamscott River,125,1,FALSE,FALSE
202216,3/24/22,Squamscott River,97,1,FALSE,FALSE
202216,3/24/22,Squamscott River,124,1,FALSE,FALSE
202216,3/24/22,Squamscott River,130,1,FALSE,FALSE
202216,3/24/22,Squamscott River,118,1,FALSE,FALSE
202216,3/24/22,Squamscott River,136,1,FALSE,FALSE
202216,3/24/22,Squamscott River,138,2,FALSE,FALSE
202216,3/24/22,Squamscott River,124,1,FALSE,FALSE
202216,3/24/22,Squamscott River,115,1,FALSE,FALSE
202216,3/24/22,Squamscott River,112,1,FALSE,FALSE
202216,3/24/22,Squamscott River,123,1,FALSE,FALSE
202216,3/24/22,Squamscott River,114,1,FALSE,FALSE
202216,3/24/22,Squamscott River,112,1,FALSE,FALSE
202216,3/24/22,Squamscott River,130,1,FALSE,FALSE
202216,3/24/22,Squamscott River,123,1,FALSE,FALSE
202216,3/24/22,Squamscott River,126,1,FALSE,FALSE
202216,3/24/22,Squamscott River,130,1,FALSE,FALSE
202216,3/24/22,Squamscott River,129,1,FALSE,FALSE
202216,3/24/22,Squamscott River,124,2,FALSE,FALSE
202216,3/24/22,Squamscott River,104,1,FALSE,FALSE
202216,3/24/22,Squamscott River,109,1,FALSE,FALSE
202216,3/24/22,Squamscott River,108,1,FALSE,FALSE
202216,3/24/22,Squamscott River,119,1,FALSE,FALSE
202216,3/24/22,Squamscott River,125,1,FALSE,FALSE
202216,3/24/22,Squamscott River,111,1,FALSE,FALSE
202216,3/24/22,Squamscott River,96,1,FALSE,FALSE
202216,3/24/22,Squamscott River,116,2,FALSE,FALSE
202216,3/24/22,Squamscott River,107,1,FALSE,FALSE
202216,3/24/22,Squamscott River,126,2,FALSE,FALSE
202216,3/24/22,Squamscott River,119,1,FALSE,FALSE
202216,3/24/22,Squamscott River,118,1,FALSE,FALSE
202216,3/24/22,Squamscott River,113,1,FALSE,FALSE
202216,3/24/22,Squamscott River,104,1,FALSE,FALSE
202216,3/24/22,Squamscott River,131,1,FALSE,FALSE
202216,3/24/22,Squamscott River,131,1,FALSE,FALSE
202216,3/24/22,Squamscott River,110,2,FALSE,FALSE
202216,3/24/22,Squamscott River,119,1,FALSE,FALSE
202216,3/24/22,Squamscott River,121,1,FALSE,FALSE
202216,3/24/22,Squamscott River,103,1,FALSE,FALSE
202216,3/24/22,Squamscott River,112,1,FALSE,FALSE
202216,3/24/22,Squamscott River,100,1,FALSE,FALSE
202216,3/24/22,Squamscott River,120,1,FALSE,FALSE
202216,3/24/22,Squamscott River,119,1,FALSE,FALSE
202216,3/24/22,Squamscott River,135,1,FALSE,FALSE
202216,3/24/22,Squamscott River,122,2,FALSE,FALSE
202216,3/24/22,Squamscott River,115,1,FALSE,FALSE
202216,3/24/22,Squamscott River,122,2,FALSE,FALSE
202216,3/24/22,Squamscott River,117,1,FALSE,FALSE
202216,3/24/22,Squamscott River,136,1,FALSE,FALSE
202216,3/24/22,Squamscott River,140,1,FALSE,FALSE
202216,3/24/22,Squamscott River,115,1,FALSE,FALSE
202216,3/24/22,Squamscott River,135,1,FALSE,FALSE
202216,3/24/22,Squamscott River,121,1,FALSE,FALSE
202216,3/24/22,Squamscott River,108,2,FALSE,FALSE
202216,3/24/22,Squamscott River,130,1,FALSE,FALSE
202216,3/24/22,Squamscott River,116,1,FALSE,FALSE
202216,3/24/22,Squamscott River,124,1,FALSE,FALSE
202216,3/24/22,Squamscott River,130,1,FALSE,FALSE
202219,3/25/22,Squamscott River,106,1,FALSE,FALSE
202219,3/25/22,Squamscott River,135,2,FALSE,FALSE
202219,3/25/22,Squamscott River,127,1,FALSE,FALSE
202219,3/25/22,Squamscott River,108,1,FALSE,FALSE
202219,3/25/22,Squamscott River,100,1,FALSE,FALSE
202219,3/25/22,Squamscott River,143,1,FALSE,FALSE
202219,3/25/22,Squamscott River,127,1,FALSE,FALSE
202219,3/25/22,Squamscott River,105,2,FALSE,FALSE
202219,3/25/22,Squamscott River,126,1,FALSE,FALSE
202219,3/25/22,Squamscott River,123,1,FALSE,FALSE
202219,3/25/22,Squamscott River,104,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,2,FALSE,FALSE
202219,3/25/22,Squamscott River,122,2,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,118,1,FALSE,FALSE
202219,3/25/22,Squamscott River,98,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,2,FALSE,FALSE
202219,3/25/22,Squamscott River,110,1,FALSE,FALSE
202219,3/25/22,Squamscott River,118,1,FALSE,FALSE
202219,3/25/22,Squamscott River,232,1,FALSE,FALSE
202219,3/25/22,Squamscott River,139,1,FALSE,FALSE
202219,3/25/22,Squamscott River,225,1,TRUE,FALSE
202219,3/25/22,Squamscott River,124,1,FALSE,FALSE
202219,3/25/22,Squamscott River,119,2,FALSE,FALSE
202219,3/25/22,Squamscott River,113,2,FALSE,FALSE
202219,3/25/22,Squamscott River,120,1,FALSE,FALSE
202219,3/25/22,Squamscott River,118,1,FALSE,FALSE
202219,3/25/22,Squamscott River,106,1,FALSE,FALSE
202219,3/25/22,Squamscott River,215,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,107,1,FALSE,FALSE
202219,3/25/22,Squamscott River,127,2,FALSE,FALSE
202219,3/25/22,Squamscott River,120,1,FALSE,FALSE
202219,3/25/22,Squamscott River,137,1,FALSE,FALSE
202219,3/25/22,Squamscott River,120,1,FALSE,FALSE
202219,3/25/22,Squamscott River,120,1,FALSE,FALSE
202219,3/25/22,Squamscott River,120,1,FALSE,FALSE
202219,3/25/22,Squamscott River,123,1,FALSE,FALSE
202219,3/25/22,Squamscott River,196,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,1,FALSE,FALSE
202219,3/25/22,Squamscott River,96,1,FALSE,FALSE
202219,3/25/22,Squamscott River,135,1,FALSE,FALSE
202219,3/25/22,Squamscott River,215,1,FALSE,FALSE
202219,3/25/22,Squamscott River,93,1,FALSE,FALSE
202219,3/25/22,Squamscott River,121,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,122,1,FALSE,FALSE
202219,3/25/22,Squamscott River,138,1,FALSE,FALSE
202219,3/25/22,Squamscott River,118,1,FALSE,FALSE
202219,3/25/22,Squamscott River,132,2,FALSE,FALSE
202219,3/25/22,Squamscott River,131,1,FALSE,FALSE
202219,3/25/22,Squamscott River,125,1,FALSE,FALSE
202219,3/25/22,Squamscott River,132,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,188,1,FALSE,FALSE
202219,3/25/22,Squamscott River,135,1,FALSE,FALSE
202219,3/25/22,Squamscott River,131,1,FALSE,FALSE
202219,3/25/22,Squamscott River,114,2,FALSE,FALSE
202219,3/25/22,Squamscott River,103,1,FALSE,FALSE
202219,3/25/22,Squamscott River,210,1,TRUE,FALSE
202219,3/25/22,Squamscott River,111,1,FALSE,FALSE
202219,3/25/22,Squamscott River,129,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,97,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,129,1,FALSE,FALSE
202219,3/25/22,Squamscott River,112,1,FALSE,FALSE
202219,3/25/22,Squamscott River,122,1,FALSE,FALSE
202219,3/25/22,Squamscott River,124,1,FALSE,FALSE
202219,3/25/22,Squamscott River,127,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,101,1,FALSE,FALSE
202219,3/25/22,Squamscott River,120,1,FALSE,FALSE
202219,3/25/22,Squamscott River,134,1,FALSE,FALSE
202219,3/25/22,Squamscott River,143,1,FALSE,FALSE
202219,3/25/22,Squamscott River,114,1,FALSE,FALSE
202219,3/25/22,Squamscott River,106,1,FALSE,FALSE
202219,3/25/22,Squamscott River,122,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,157,2,FALSE,FALSE
202219,3/25/22,Squamscott River,111,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,1,FALSE,FALSE
202219,3/25/22,Squamscott River,102,1,FALSE,FALSE
202219,3/25/22,Squamscott River,141,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,1,FALSE,FALSE
202219,3/25/22,Squamscott River,119,1,FALSE,FALSE
202219,3/25/22,Squamscott River,121,1,FALSE,FALSE
202219,3/25/22,Squamscott River,140,1,FALSE,FALSE
202219,3/25/22,Squamscott River,108,1,FALSE,FALSE
202219,3/25/22,Squamscott River,129,1,FALSE,FALSE
202219,3/25/22,Squamscott River,121,1,FALSE,FALSE
202219,3/25/22,Squamscott River,124,1,FALSE,FALSE
202219,3/25/22,Squamscott River,112,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,132,1,FALSE,FALSE
202219,3/25/22,Squamscott River,110,1,FALSE,FALSE
202219,3/25/22,Squamscott River,124,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,123,1,FALSE,FALSE
202219,3/25/22,Squamscott River,140,1,FALSE,FALSE
202219,3/25/22,Squamscott River,140,1,FALSE,FALSE
202219,3/25/22,Squamscott River,110,1,FALSE,FALSE
202219,3/25/22,Squamscott River,111,1,FALSE,FALSE
202219,3/25/22,Squamscott River,125,1,FALSE,FALSE
202219,3/25/22,Squamscott River,106,1,FALSE,FALSE
202219,3/25/22,Squamscott River,141,1,FALSE,FALSE
202219,3/25/22,Squamscott River,147,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,97,1,FALSE,FALSE
202219,3/25/22,Squamscott River,130,1,FALSE,FALSE
202219,3/25/22,Squamscott River,193,1,FALSE,FALSE
202219,3/25/22,Squamscott River,121,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,133,1,FALSE,FALSE
202219,3/25/22,Squamscott River,132,1,FALSE,FALSE
202219,3/25/22,Squamscott River,217,1,FALSE,FALSE
202219,3/25/22,Squamscott River,128,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,102,1,FALSE,FALSE
202219,3/25/22,Squamscott River,209,1,FALSE,FALSE
202219,3/25/22,Squamscott River,101,2,FALSE,FALSE
202219,3/25/22,Squamscott River,117,1,FALSE,FALSE
202219,3/25/22,Squamscott River,218,1,FALSE,FALSE
202219,3/25/22,Squamscott River,123,1,FALSE,FALSE
202219,3/25/22,Squamscott River,135,1,FALSE,FALSE
202219,3/25/22,Squamscott River,108,1,FALSE,FALSE
202219,3/25/22,Squamscott River,135,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,1,FALSE,FALSE
202219,3/25/22,Squamscott River,125,2,FALSE,FALSE
202219,3/25/22,Squamscott River,140,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,2,FALSE,FALSE
202219,3/25/22,Squamscott River,113,1,FALSE,FALSE
202219,3/25/22,Squamscott River,129,1,TRUE,FALSE
202219,3/25/22,Squamscott River,132,1,FALSE,FALSE
202219,3/25/22,Squamscott River,99,2,FALSE,FALSE
202219,3/25/22,Squamscott River,124,1,FALSE,FALSE
202219,3/25/22,Squamscott River,118,1,FALSE,FALSE
202219,3/25/22,Squamscott River,122,1,FALSE,FALSE
202219,3/25/22,Squamscott River,98,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,130,1,FALSE,FALSE
202219,3/25/22,Squamscott River,123,2,FALSE,FALSE
202219,3/25/22,Squamscott River,126,1,FALSE,FALSE
202219,3/25/22,Squamscott River,134,1,FALSE,FALSE
202219,3/25/22,Squamscott River,110,1,FALSE,FALSE
202219,3/25/22,Squamscott River,107,1,FALSE,FALSE
202219,3/25/22,Squamscott River,108,2,FALSE,FALSE
202219,3/25/22,Squamscott River,124,1,FALSE,FALSE
202219,3/25/22,Squamscott River,136,1,FALSE,FALSE
202219,3/25/22,Squamscott River,102,1,FALSE,FALSE
202219,3/25/22,Squamscott River,117,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,1,FALSE,FALSE
202219,3/25/22,Squamscott River,121,1,FALSE,FALSE
202219,3/25/22,Squamscott River,119,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,2,FALSE,FALSE
202219,3/25/22,Squamscott River,122,1,FALSE,FALSE
202219,3/25/22,Squamscott River,117,1,FALSE,FALSE
202219,3/25/22,Squamscott River,188,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,117,2,FALSE,FALSE
202219,3/25/22,Squamscott River,108,1,FALSE,FALSE
202219,3/25/22,Squamscott River,104,1,FALSE,FALSE
202219,3/25/22,Squamscott River,100,2,FALSE,FALSE
202219,3/25/22,Squamscott River,122,2,FALSE,FALSE
202219,3/25/22,Squamscott River,111,1,FALSE,FALSE
202219,3/25/22,Squamscott River,134,1,FALSE,FALSE
202219,3/25/22,Squamscott River,124,2,FALSE,FALSE
202219,3/25/22,Squamscott River,125,2,FALSE,FALSE
202219,3/25/22,Squamscott River,136,1,FALSE,FALSE
202219,3/25/22,Squamscott River,130,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,2,FALSE,FALSE
202219,3/25/22,Squamscott River,107,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,2,FALSE,FALSE
202219,3/25/22,Squamscott River,112,2,FALSE,FALSE
202219,3/25/22,Squamscott River,106,1,FALSE,FALSE
202219,3/25/22,Squamscott River,108,1,FALSE,FALSE
202219,3/25/22,Squamscott River,114,1,FALSE,FALSE
202219,3/25/22,Squamscott River,126,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,119,1,FALSE,FALSE
202219,3/25/22,Squamscott River,138,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,109,1,FALSE,FALSE
202219,3/25/22,Squamscott River,102,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,2,FALSE,FALSE
202219,3/25/22,Squamscott River,114,1,FALSE,FALSE
202219,3/25/22,Squamscott River,110,2,FALSE,FALSE
202219,3/25/22,Squamscott River,111,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,1,FALSE,FALSE
202219,3/25/22,Squamscott River,131,1,FALSE,FALSE
202219,3/25/22,Squamscott River,114,2,FALSE,FALSE
202219,3/25/22,Squamscott River,120,1,FALSE,FALSE
202219,3/25/22,Squamscott River,183,1,FALSE,FALSE
202219,3/25/22,Squamscott River,127,2,FALSE,FALSE
202219,3/25/22,Squamscott River,201,1,FALSE,FALSE
202219,3/25/22,Squamscott River,119,2,FALSE,FALSE
202219,3/25/22,Squamscott River,126,1,FALSE,FALSE
202219,3/25/22,Squamscott River,122,1,FALSE,FALSE
202219,3/25/22,Squamscott River,131,1,FALSE,FALSE
202219,3/25/22,Squamscott River,105,1,FALSE,FALSE
202219,3/25/22,Squamscott River,182,1,FALSE,FALSE
202219,3/25/22,Squamscott River,124,2,FALSE,FALSE
202219,3/25/22,Squamscott River,100,1,FALSE,FALSE
202219,3/25/22,Squamscott River,206,1,FALSE,FALSE
202219,3/25/22,Squamscott River,117,1,FALSE,FALSE
202219,3/25/22,Squamscott River,108,1,FALSE,FALSE
202219,3/25/22,Squamscott River,124,1,FALSE,FALSE
202219,3/25/22,Squamscott River,107,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,1,FALSE,FALSE
202219,3/25/22,Squamscott River,134,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,107,1,FALSE,FALSE
202219,3/25/22,Squamscott River,122,1,FALSE,FALSE
202219,3/25/22,Squamscott River,144,1,FALSE,FALSE
202219,3/25/22,Squamscott River,134,1,FALSE,FALSE
202219,3/25/22,Squamscott River,130,1,FALSE,FALSE
202219,3/25/22,Squamscott River,158,1,FALSE,FALSE
202219,3/25/22,Squamscott River,111,1,FALSE,FALSE
202219,3/25/22,Squamscott River,231,1,FALSE,FALSE
202219,3/25/22,Squamscott River,125,1,FALSE,FALSE
202219,3/25/22,Squamscott River,104,1,FALSE,FALSE
202219,3/25/22,Squamscott River,101,1,FALSE,FALSE
202219,3/25/22,Squamscott River,123,2,FALSE,FALSE
202219,3/25/22,Squamscott River,129,1,FALSE,FALSE
202219,3/25/22,Squamscott River,107,1,FALSE,FALSE
202219,3/25/22,Squamscott River,101,1,FALSE,FALSE
202219,3/25/22,Squamscott River,122,1,FALSE,FALSE
202219,3/25/22,Squamscott River,133,1,FALSE,FALSE
202219,3/25/22,Squamscott River,226,1,FALSE,FALSE
202219,3/25/22,Squamscott River,131,1,FALSE,FALSE
202219,3/25/22,Squamscott River,140,1,FALSE,FALSE
202219,3/25/22,Squamscott River,118,2,FALSE,FALSE
202219,3/25/22,Squamscott River,112,1,FALSE,FALSE
202219,3/25/22,Squamscott River,206,1,FALSE,FALSE
202219,3/25/22,Squamscott River,119,1,FALSE,FALSE
202219,3/25/22,Squamscott River,110,1,FALSE,FALSE
202219,3/25/22,Squamscott River,105,1,FALSE,FALSE
202219,3/25/22,Squamscott River,112,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,120,1,FALSE,FALSE
202219,3/25/22,Squamscott River,105,1,FALSE,FALSE
202219,3/25/22,Squamscott River,118,1,FALSE,FALSE
202219,3/25/22,Squamscott River,130,1,FALSE,FALSE
202219,3/25/22,Squamscott River,129,1,FALSE,FALSE
202219,3/25/22,Squamscott River,120,1,FALSE,FALSE
202219,3/25/22,Squamscott River,119,1,FALSE,FALSE
202219,3/25/22,Squamscott River,131,1,FALSE,FALSE
202219,3/25/22,Squamscott River,122,1,FALSE,FALSE
202219,3/25/22,Squamscott River,128,1,FALSE,FALSE
202219,3/25/22,Squamscott River,110,1,FALSE,FALSE
202219,3/25/22,Squamscott River,128,2,FALSE,FALSE
202219,3/25/22,Squamscott River,123,1,FALSE,FALSE
202219,3/25/22,Squamscott River,110,1,FALSE,FALSE
202219,3/25/22,Squamscott River,95,1,FALSE,FALSE
202219,3/25/22,Squamscott River,108,1,FALSE,FALSE
202219,3/25/22,Squamscott River,114,1,FALSE,FALSE
202219,3/25/22,Squamscott River,118,1,FALSE,FALSE
202219,3/25/22,Squamscott River,99,1,FALSE,FALSE
202219,3/25/22,Squamscott River,106,2,FALSE,FALSE
202219,3/25/22,Squamscott River,127,2,FALSE,FALSE
202219,3/25/22,Squamscott River,114,1,FALSE,FALSE
202219,3/25/22,Squamscott River,123,1,FALSE,FALSE
202219,3/25/22,Squamscott River,135,1,FALSE,FALSE
202219,3/25/22,Squamscott River,114,1,FALSE,FALSE
202219,3/25/22,Squamscott River,127,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,109,1,FALSE,FALSE
202219,3/25/22,Squamscott River,162,1,FALSE,FALSE
202219,3/25/22,Squamscott River,102,1,FALSE,FALSE
202219,3/25/22,Squamscott River,121,1,FALSE,FALSE
202219,3/25/22,Squamscott River,120,1,FALSE,FALSE
202219,3/25/22,Squamscott River,131,1,FALSE,FALSE
202219,3/25/22,Squamscott River,103,1,FALSE,FALSE
202219,3/25/22,Squamscott River,111,1,FALSE,FALSE
202219,3/25/22,Squamscott River,104,1,FALSE,FALSE
202219,3/25/22,Squamscott River,106,1,FALSE,FALSE
202219,3/25/22,Squamscott River,142,1,FALSE,FALSE
202219,3/25/22,Squamscott River,109,1,FALSE,FALSE
202219,3/25/22,Squamscott River,138,1,FALSE,FALSE
202219,3/25/22,Squamscott River,115,1,FALSE,FALSE
202219,3/25/22,Squamscott River,127,1,FALSE,FALSE
202219,3/25/22,Squamscott River,224,1,FALSE,FALSE
202219,3/25/22,Squamscott River,112,1,FALSE,FALSE
202219,3/25/22,Squamscott River,116,1,FALSE,FALSE
202219,3/25/22,Squamscott River,109,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,1,FALSE,FALSE
202219,3/25/22,Squamscott River,112,1,FALSE,FALSE
202219,3/25/22,Squamscott River,113,1,FALSE,FALSE
202219,3/25/22,Squamscott River,143,1,FALSE,FALSE
202219,3/25/22,Squamscott River,120,1,FALSE,FALSE
202219,3/25/22,Squamscott River,119,1,FALSE,FALSE
202219,3/25/22,Squamscott River,125,1,FALSE,FALSE
202219,3/25/22,Squamscott River,102,1,FALSE,FALSE
202219,3/25/22,Squamscott River,126,1,FALSE,FALSE
202219,3/25/22,Squamscott River,126,1,FALSE,FALSE
202219,3/25/22,Squamscott River,135,1,FALSE,FALSE
202219,3/25/22,Squamscott River,123,1,FALSE,FALSE
202219,3/25/22,Squamscott River,98,1,FALSE,FALSE
202219,3/25/22,Squamscott River,121,1,FALSE,FALSE
202219,3/25/22,Squamscott River,107,1,FALSE,FALSE
202222,3/29/22,Squamscott River,119,1,FALSE,FALSE
202222,3/29/22,Squamscott River,125,1,FALSE,FALSE
202222,3/29/22,Squamscott River,111,1,FALSE,FALSE
202222,3/29/22,Squamscott River,118,1,TRUE,FALSE
202222,3/29/22,Squamscott River,102,1,FALSE,FALSE
202222,3/29/22,Squamscott River,129,1,FALSE,FALSE
202222,3/29/22,Squamscott River,118,1,FALSE,FALSE
202222,3/29/22,Squamscott River,129,1,TRUE,FALSE
202222,3/29/22,Squamscott River,135,1,FALSE,FALSE
202222,3/29/22,Squamscott River,121,1,FALSE,FALSE
202222,3/29/22,Squamscott River,137,1,FALSE,FALSE
202222,3/29/22,Squamscott River,124,1,FALSE,FALSE
202222,3/29/22,Squamscott River,118,1,FALSE,FALSE
202222,3/29/22,Squamscott River,112,1,FALSE,FALSE
202222,3/29/22,Squamscott River,126,1,FALSE,FALSE
202222,3/29/22,Squamscott River,127,1,FALSE,FALSE
202222,3/29/22,Squamscott River,127,1,FALSE,FALSE
202222,3/29/22,Squamscott River,126,1,FALSE,FALSE
202222,3/29/22,Squamscott River,139,1,FALSE,FALSE
202222,3/29/22,Squamscott River,127,1,FALSE,FALSE
202222,3/29/22,Squamscott River,108,1,FALSE,FALSE
202222,3/29/22,Squamscott River,122,1,FALSE,FALSE
202222,3/29/22,Squamscott River,125,1,TRUE,FALSE
202222,3/29/22,Squamscott River,98,1,FALSE,FALSE
202222,3/29/22,Squamscott River,111,2,FALSE,FALSE
202222,3/29/22,Squamscott River,107,1,FALSE,FALSE
202222,3/29/22,Squamscott River,138,1,FALSE,FALSE
202222,3/29/22,Squamscott River,129,1,FALSE,FALSE
202222,3/29/22,Squamscott River,127,1,FALSE,FALSE
202222,3/29/22,Squamscott River,107,1,FALSE,FALSE
202222,3/29/22,Squamscott River,116,1,FALSE,FALSE
202222,3/29/22,Squamscott River,100,2,FALSE,FALSE
202222,3/29/22,Squamscott River,113,1,FALSE,FALSE
202222,3/29/22,Squamscott River,113,1,FALSE,FALSE
202222,3/29/22,Squamscott River,121,1,FALSE,FALSE
202222,3/29/22,Squamscott River,124,1,FALSE,FALSE
202222,3/29/22,Squamscott River,121,1,FALSE,FALSE
202222,3/29/22,Squamscott River,133,1,FALSE,FALSE
202222,3/29/22,Squamscott River,112,1,FALSE,FALSE
202222,3/29/22,Squamscott River,105,1,FALSE,FALSE
202222,3/29/22,Squamscott River,117,1,FALSE,FALSE
202222,3/29/22,Squamscott River,139,1,FALSE,FALSE
202222,3/29/22,Squamscott River,118,1,FALSE,FALSE
202222,3/29/22,Squamscott River,141,1,FALSE,FALSE
202222,3/29/22,Squamscott River,110,1,FALSE,FALSE
202222,3/29/22,Squamscott River,123,1,FALSE,FALSE
202222,3/29/22,Squamscott River,121,1,FALSE,FALSE
202222,3/29/22,Squamscott River,119,1,FALSE,FALSE
202222,3/29/22,Squamscott River,95,2,FALSE,FALSE
202222,3/29/22,Squamscott River,110,2,FALSE,FALSE
202222,3/29/22,Squamscott River,133,1,FALSE,FALSE
202222,3/29/22,Squamscott River,137,1,FALSE,FALSE
202222,3/29/22,Squamscott River,128,1,FALSE,FALSE
202222,3/29/22,Squamscott River,113,1,FALSE,FALSE
202222,3/29/22,Squamscott River,91,1,FALSE,FALSE
202222,3/29/22,Squamscott River,108,1,FALSE,FALSE
202222,3/29/22,Squamscott River,121,1,FALSE,FALSE
202222,3/29/22,Squamscott River,131,1,TRUE,FALSE
202222,3/29/22,Squamscott River,173,1,FALSE,FALSE
202222,3/29/22,Squamscott River,217,1,FALSE,FALSE
202222,3/29/22,Squamscott River,123,1,FALSE,FALSE
202222,3/29/22,Squamscott River,188,1,FALSE,FALSE
